#  1  ID               [INTEGER]
#  2  programId        [INTEGER]
#  3  objId            [INTEGER]
#  4  RA               [FLOAT]
#  5  DEC              [FLOAT]
#  6  tract            [INTEGER]
#  7  patch            [VARCHAR]
#  8  Priority         [INTEGER]
#  9  targetType       [INTEGER]
# 10  catId            [INTEGER]
# 11  catObjId         [INTEGER]
# 12  fiberMag_g       [FLOAT]
# 13  fiberMag_r       [FLOAT]
# 14  fiberMag_i       [FLOAT]
# 15  fiberMag_z       [FLOAT]
# 16  fiberMag_y       [FLOAT]
# 17  fiberMag_j       [FLOAT]
# 18  EXP_TIME         [FLOAT]
# 19  phot-z           [FLOAT]
# 20  QAType           [INTEGER]
# 21  QALambdaMin      [FLOAT]
# 22  QALambdaMax      [FLOAT]
# 23  QAThreshold      [FLOAT]
# 24  QALineFlux       [FLOAT]
# 25  finished         [BOOLEAN]
1417339243619 1 1417339243619 227.698242 67.248264 0 0,0 3 2 0 0 19.895532 99.000000 20.167166 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339243956 1 1417339243956 227.914555 67.252563 0 0,0 3 2 0 0 19.033370 99.000000 18.169748 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339243932 1 1417339243932 227.624686 67.252764 0 0,0 3 2 0 0 19.622640 99.000000 19.708723 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244072 1 1417339244072 227.557568 67.255250 0 0,0 3 2 0 0 19.817161 99.000000 19.865547 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244127 1 1417339244127 227.921224 67.256191 0 0,0 3 2 0 0 19.770229 99.000000 18.930145 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244150 1 1417339244150 227.502759 67.257072 0 0,0 5 2 0 0 21.980144 99.000000 21.258483 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244195 1 1417339244195 227.831684 67.257693 0 0,0 3 2 0 0 19.799668 99.000000 20.017954 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339212239 1 1417339212239 227.872217 67.260530 0 0,0 4 2 0 0 20.544540 99.000000 19.806116 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244413 1 1417339244413 227.853229 67.260786 0 0,0 3 2 0 0 19.768509 99.000000 18.894983 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244449 1 1417339244449 227.528269 67.261784 0 0,0 3 2 0 0 19.846899 99.000000 20.072672 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244632 1 1417339244632 227.514880 67.264784 0 0,0 3 2 0 0 19.685412 99.000000 18.775575 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244772 1 1417339244772 227.527587 67.265882 0 0,0 5 2 0 0 21.530057 99.000000 20.800293 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244649 1 1417339244649 227.835558 67.267239 0 0,0 4 2 0 0 20.582834 99.000000 19.820696 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339244884 1 1417339244884 227.614200 67.267826 0 0,0 5 2 0 0 21.004220 99.000000 20.271336 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245144 1 1417339245144 227.595927 67.269149 0 0,0 4 2 0 0 20.007116 99.000000 19.744979 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245119 1 1417339245119 227.765835 67.269526 0 0,0 3 2 0 0 19.797909 99.000000 19.976601 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245208 1 1417339245208 227.634624 67.271238 0 0,0 4 2 0 0 20.187509 99.000000 19.390805 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245482 1 1417339245482 227.727633 67.273813 0 0,0 4 2 0 0 20.404030 99.000000 19.641894 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245417 1 1417339245417 227.631096 67.274043 0 0,0 4 2 0 0 20.589465 99.000000 19.822886 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245444 1 1417339245444 227.654540 67.274396 0 0,0 5 2 0 0 21.938848 99.000000 21.278779 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245576 1 1417339245576 227.624988 67.276650 0 0,0 5 2 0 0 21.128410 99.000000 20.384369 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245619 1 1417339245619 227.800359 67.276906 0 0,0 3 2 0 0 19.498964 99.000000 18.669492 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339213429 1 1417339213429 227.964242 67.277348 0 0,0 3 2 0 0 19.852283 99.000000 20.042223 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245728 1 1417339245728 227.509833 67.279517 0 0,0 3 2 0 0 19.891400 99.000000 18.984600 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245887 1 1417339245887 227.799464 67.281588 0 0,0 5 2 0 0 21.684695 99.000000 20.910147 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245938 1 1417339245938 227.599173 67.281720 0 0,0 3 2 0 0 19.746071 99.000000 19.894931 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339213727 1 1417339213727 227.533967 67.282118 0 0,0 4 2 0 0 20.219250 99.000000 19.491033 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245972 1 1417339245972 227.554198 67.282156 0 0,0 5 2 0 0 21.481491 99.000000 20.758976 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339246121 1 1417339246121 227.938498 67.283953 0 0,0 4 2 0 0 20.826614 99.000000 20.111010 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339245990 1 1417339245990 227.584805 67.283971 0 0,0 2 2 0 0 18.428963 99.000000 17.628948 99.000000 99.000000 99.000000 1800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339246154 1 1417339246154 227.792905 67.285650 0 0,0 4 2 0 0 20.098122 99.000000 19.318111 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339246485 1 1417339246485 227.919143 67.287376 0 0,0 3 2 0 0 19.250172 99.000000 18.447281 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339246447 1 1417339246447 227.497397 67.287896 0 0,0 3 2 0 0 19.707410 99.000000 19.809110 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339214386 1 1417339214386 227.832588 67.290203 0 0,0 4 2 0 0 20.476695 99.000000 19.727709 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339214739 1 1417339214739 227.918100 67.294582 0 0,0 4 2 0 0 20.119971 99.000000 19.296050 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339246233 1 1417339246233 227.805972 67.296990 0 0,0 3 2 0 0 19.982499 99.000000 20.344218 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247160 1 1417339247160 227.545102 67.297104 0 0,0 5 2 0 0 21.606135 99.000000 20.918808 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247167 1 1417339247167 227.495714 67.297226 0 0,0 5 2 0 0 21.461195 99.000000 20.759572 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247199 1 1417339247199 227.597230 67.297695 0 0,0 3 2 0 0 19.876067 99.000000 20.037715 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247373 1 1417339247373 227.821434 67.298622 0 0,0 4 2 0 0 20.033296 99.000000 19.235463 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247355 1 1417339247355 227.807482 67.300247 0 0,0 5 2 0 0 21.473334 99.000000 20.798749 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339215279 1 1417339215279 227.718556 67.301442 0 0,0 5 2 0 0 21.685500 99.000000 21.015103 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247476 1 1417339247476 227.502310 67.301506 0 0,0 3 2 0 0 19.823960 99.000000 18.947615 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247542 1 1417339247542 227.818492 67.301859 0 0,0 3 2 0 0 19.734920 99.000000 18.951047 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247567 1 1417339247567 227.901751 67.302150 0 0,0 2 2 0 0 18.103047 99.000000 16.751386 99.000000 99.000000 99.000000 1800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247598 1 1417339247598 227.925276 67.302221 0 0,0 3 2 0 0 19.877127 99.000000 20.019549 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247670 1 1417339247670 227.638711 67.304695 0 0,0 3 2 0 0 19.795625 99.000000 20.018519 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247825 1 1417339247825 227.922403 67.304885 0 0,0 5 2 0 0 21.721688 99.000000 21.051740 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339215656 1 1417339215656 227.811715 67.305990 0 0,0 5 2 0 0 21.041051 99.000000 20.342070 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247696 1 1417339247696 227.583777 67.306873 0 0,0 5 2 0 0 21.568917 99.000000 20.883686 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339247908 1 1417339247908 227.724865 67.307115 0 0,0 4 2 0 0 20.553145 99.000000 19.788704 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248015 1 1417339248015 227.779645 67.307628 0 0,0 3 2 0 0 19.886647 99.000000 20.092421 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339215873 1 1417339215873 227.942593 67.308490 0 0,0 4 2 0 0 20.867190 99.000000 20.175425 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339215927 1 1417339215927 227.776123 67.309340 0 0,0 4 2 0 0 20.641924 99.000000 19.905761 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248243 1 1417339248243 227.771544 67.310178 0 0,0 3 2 0 0 19.304602 99.000000 18.485403 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248266 1 1417339248266 227.536306 67.310591 0 0,0 3 2 0 0 19.004387 99.000000 18.003818 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248303 1 1417339248303 227.541963 67.310689 0 0,0 4 2 0 0 20.090857 99.000000 19.828201 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248246 1 1417339248246 227.566356 67.310746 0 0,0 4 2 0 0 20.625096 99.000000 19.880894 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339216055 1 1417339216055 227.855152 67.311045 0 0,0 4 2 0 0 20.743367 99.000000 19.303673 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339216129 1 1417339216129 227.895434 67.311934 0 0,0 4 2 0 0 20.288280 99.000000 19.514683 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248357 1 1417339248357 227.526499 67.312059 0 0,0 4 2 0 0 20.856679 99.000000 20.102535 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248430 1 1417339248430 227.711101 67.312803 0 0,0 3 2 0 0 19.707248 99.000000 18.866698 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248449 1 1417339248449 227.699509 67.312853 0 0,0 3 2 0 0 19.912179 99.000000 20.204945 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248510 1 1417339248510 227.588288 67.313497 0 0,0 3 2 0 0 19.951869 99.000000 20.310652 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339216253 1 1417339216253 227.782370 67.313596 0 0,0 3 2 0 0 19.792151 99.000000 19.089487 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248550 1 1417339248550 227.521445 67.314150 0 0,0 4 2 0 0 20.862013 99.000000 20.077003 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248636 1 1417339248636 227.554852 67.315510 0 0,0 4 2 0 0 20.012507 99.000000 19.202370 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248656 1 1417339248656 227.739440 67.315638 0 0,0 2 2 0 0 18.537841 99.000000 17.676307 99.000000 99.000000 99.000000 1800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339216414 1 1417339216414 227.717750 67.315953 0 0,0 4 2 0 0 20.439284 99.000000 19.695099 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248732 1 1417339248732 227.825292 67.316392 0 0,0 4 2 0 0 20.050808 99.000000 19.236998 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248863 1 1417339248863 227.498295 67.318216 0 0,0 5 2 0 0 21.301836 99.000000 20.587103 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339248855 1 1417339248855 227.631654 67.318529 0 0,0 2 2 0 0 18.544872 99.000000 17.282976 99.000000 99.000000 99.000000 1800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249238 1 1417339249238 227.767687 67.319624 0 0,0 3 2 0 0 19.206192 99.000000 18.285326 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249355 1 1417339249355 227.851961 67.320519 0 0,0 3 2 0 0 19.819700 99.000000 19.900084 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249381 1 1417339249381 227.737198 67.321578 0 0,0 4 2 0 0 20.515573 99.000000 19.751766 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339216917 1 1417339216917 227.785781 67.321872 0 0,0 4 2 0 0 20.515816 99.000000 19.794123 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249924 1 1417339249924 227.824419 67.322315 0 0,0 2 2 0 0 18.408204 99.000000 17.247023 99.000000 99.000000 99.000000 1800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339217005 1 1417339217005 227.784140 67.323047 0 0,0 5 2 0 0 21.153453 99.000000 20.444049 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249936 1 1417339249936 227.580615 67.323625 0 0,0 3 2 0 0 19.542039 99.000000 19.319999 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249839 1 1417339249839 227.534083 67.323714 0 0,0 3 2 0 0 19.885489 99.000000 19.032078 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249971 1 1417339249971 227.542220 67.324106 0 0,0 3 2 0 0 19.626228 99.000000 18.744820 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339217150 1 1417339217150 227.776214 67.324752 0 0,0 5 2 0 0 21.887539 99.000000 21.203712 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250093 1 1417339250093 227.784022 67.325630 0 0,0 5 2 0 0 21.457454 99.000000 20.766541 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250071 1 1417339250071 227.549239 67.325681 0 0,0 5 2 0 0 21.121649 99.000000 20.379173 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250048 1 1417339250048 227.646143 67.326526 0 0,0 3 2 0 0 19.733706 99.000000 18.929700 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250145 1 1417339250145 227.559413 67.326898 0 0,0 4 2 0 0 20.724346 99.000000 19.935871 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250166 1 1417339250166 227.620556 67.327457 0 0,0 4 2 0 0 20.046736 99.000000 19.242905 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250195 1 1417339250195 227.531637 67.327475 0 0,0 5 2 0 0 21.671009 99.000000 20.932630 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339217368 1 1417339217368 227.842582 67.327530 0 0,0 5 2 0 0 21.073274 99.000000 20.365362 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339217408 1 1417339217408 227.809912 67.328204 0 0,0 3 2 0 0 19.767971 99.000000 18.888942 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339249459 1 1417339249459 227.690842 67.328414 0 0,0 5 2 0 0 21.719982 99.000000 20.490107 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250357 1 1417339250357 227.820589 67.330902 0 0,0 4 2 0 0 20.399526 99.000000 19.578680 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250538 1 1417339250538 227.662540 67.332043 0 0,0 5 2 0 0 21.184091 99.000000 20.477018 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250472 1 1417339250472 227.590709 67.332466 0 0,0 3 2 0 0 19.066657 99.000000 18.118220 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250473 1 1417339250473 227.589972 67.333820 0 0,0 3 2 0 0 19.373941 99.000000 18.531074 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250682 1 1417339250682 227.619033 67.334004 0 0,0 3 2 0 0 19.689572 99.000000 20.046857 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250844 1 1417339250844 227.856839 67.335502 0 0,0 3 2 0 0 19.814033 99.000000 19.996331 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250813 1 1417339250813 227.523788 67.335727 0 0,0 4 2 0 0 20.235053 99.000000 19.467385 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250898 1 1417339250898 227.539099 67.336337 0 0,0 4 2 0 0 20.999970 99.000000 20.270570 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250985 1 1417339250985 227.529495 67.337477 0 0,0 3 2 0 0 19.874755 99.000000 19.029453 99.000000 99.000000 99.000000 3600.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
1417339250990 1 1417339250990 227.663720 67.337866 0 0,0 5 2 0 0 21.026613 99.000000 20.310526 99.000000 99.000000 99.000000 10800.000000 0.000000 1 380.000000 1260.000000 5.000000 5.000000e-17 False 
