#  1  ID
#  2  R.A.          [deg.]
#  3  Dec.          [deg.]
#  4  Exposure Time [sec.]
#  5  Priority      [1(highest)-15(lowest)]
#  6  Magnitude     [AB mag] (currently not available)
#  7  Redshift
#  8  Object Type
A000080  227.58829   67.31350   7200.0   3  99.00  N/A  archaeology
A000081  227.78237   67.31360   1800.0   2  99.00  N/A  archaeology
A000082  227.52144   67.31415   7200.0   3  99.00  N/A  archaeology
A000083  227.55485   67.31551   1800.0   2  99.00  N/A  archaeology
A000084  227.73944   67.31564    450.0   1  99.00  N/A  archaeology
A000085  227.71775   67.31595   1800.0   2  99.00  N/A  archaeology
A000086  227.82529   67.31639   1800.0   2  99.00  N/A  archaeology
A000087  227.49830   67.31822   7200.0   3  99.00  N/A  archaeology
A000088  227.63165   67.31853    450.0   1  99.00  N/A  archaeology
A000089  227.76769   67.31962    450.0   1  99.00  N/A  archaeology
A000090  227.85196   67.32052   1800.0   2  99.00  N/A  archaeology
A000091  227.73720   67.32158   1800.0   2  99.00  N/A  archaeology
A000092  227.78578   67.32187   1800.0   2  99.00  N/A  archaeology
A000093  227.82442   67.32232    450.0   1  99.00  N/A  archaeology
A000094  227.78414   67.32305   7200.0   3  99.00  N/A  archaeology
A000095  227.58061   67.32363   1800.0   2  99.00  N/A  archaeology
A000096  227.53408   67.32371   1800.0   2  99.00  N/A  archaeology
A000097  227.54222   67.32411    450.0   1  99.00  N/A  archaeology
A000098  227.78402   67.32563   7200.0   3  99.00  N/A  archaeology
A000099  227.54924   67.32568   7200.0   3  99.00  N/A  archaeology
A000100  227.64614   67.32653    450.0   1  99.00  N/A  archaeology
A000101  227.55941   67.32690   1800.0   2  99.00  N/A  archaeology
A000102  227.62056   67.32746   1800.0   2  99.00  N/A  archaeology
A000103  227.53164   67.32748   7200.0   3  99.00  N/A  archaeology
A000104  227.84258   67.32753   7200.0   3  99.00  N/A  archaeology
A000105  227.80991   67.32820    450.0   1  99.00  N/A  archaeology
A000106  227.69084   67.32841   7200.0   3  99.00  N/A  archaeology
A000107  227.82059   67.33090   1800.0   2  99.00  N/A  archaeology
A000108  227.66254   67.33204   7200.0   3  99.00  N/A  archaeology
A000109  227.59071   67.33247    450.0   1  99.00  N/A  archaeology
A000110  227.58997   67.33382    450.0   1  99.00  N/A  archaeology
A000111  227.61903   67.33400   7200.0   3  99.00  N/A  archaeology
A000112  227.85684   67.33550   1800.0   2  99.00  N/A  archaeology
A000113  227.52379   67.33573   1800.0   2  99.00  N/A  archaeology
A000114  227.53910   67.33634   7200.0   3  99.00  N/A  archaeology
A000115  227.52949   67.33748   1800.0   2  99.00  N/A  archaeology
A000116  227.66372   67.33787   7200.0   3  99.00  N/A  archaeology
A000117  227.84948   67.33805   1800.0   2  99.00  N/A  archaeology
A000118  227.79884   67.33826   1800.0   2  99.00  N/A  archaeology
A000119  227.61986   67.34011    450.0   1  99.00  N/A  archaeology
A000120  227.60830   67.34063   7200.0   3  99.00  N/A  archaeology
A000121  227.63163   67.34148    450.0   1  99.00  N/A  archaeology
A000122  227.89877   67.34202   1800.0   2  99.00  N/A  archaeology
A000123  227.61007   67.34229   1800.0   2  99.00  N/A  archaeology
A000124  227.87126   67.34259   7200.0   3  99.00  N/A  archaeology
A000125  227.63682   67.34280   7200.0   3  99.00  N/A  archaeology
A000126  227.59974   67.34385    450.0   1  99.00  N/A  archaeology
A000127  227.89488   67.34449   1800.0   2  99.00  N/A  archaeology
A000128  227.55559   67.34744   1800.0   2  99.00  N/A  archaeology
A000129  227.52002   67.34768    450.0   1  99.00  N/A  archaeology
A000130  227.55145   67.34778   1800.0   2  99.00  N/A  archaeology
A000131  227.67403   67.34965   7200.0   3  99.00  N/A  archaeology
A000132  227.86720   67.35076   7200.0   3  99.00  N/A  archaeology
A000133  227.51739   67.35112   7200.0   3  99.00  N/A  archaeology
A000134  227.77364   67.35201   7200.0   3  99.00  N/A  archaeology
A000135  227.75868   67.35215   7200.0   3  99.00  N/A  archaeology
A000136  227.95669   67.35381   1800.0   2  99.00  N/A  archaeology
A000137  227.84671   67.35582   7200.0   3  99.00  N/A  archaeology
A000138  227.93047   67.35601   1800.0   2  99.00  N/A  archaeology
